Time_Step,FIRST_FIT,BEST_FIT,WORST_FIT,BUDDY,MIXED
9303,0.9083,0.9613,0.8126,0.7078,0.9033
9304,0.9080,0.9610,0.8124,0.7075,0.9030
9305,0.9076,0.9605,0.8128,0.7073,0.9026
9306,0.9076,0.9606,0.8128,0.7074,0.9027
9307,0.9076,0.9611,0.8129,0.7077,0.9027
9308,0.9080,0.9610,0.8129,0.7078,0.9031
9309,0.9079,0.9609,0.8128,0.7077,0.9030
9310,0.9081,0.9611,0.8130,0.7079,0.9032
9311,0.9081,0.9610,0.8130,0.7079,0.9032
9312,0.9083,0.9612,0.8132,0.7078,0.9034
9313,0.9078,0.9608,0.8128,0.7077,0.9029
9314,0.9080,0.9609,0.8129,0.7079,0.9031
9315,0.9083,0.9612,0.8132,0.7078,0.9033
9316,0.9082,0.9616,0.8131,0.7078,0.9037
9317,0.9077,0.9611,0.8127,0.7075,0.9032
9318,0.9074,0.9608,0.8125,0.7072,0.9030
9319,0.9077,0.9611,0.8127,0.7074,0.9033
9320,0.9080,0.9614,0.8129,0.7076,0.9035
9321,0.9083,0.9612,0.8129,0.7078,0.9038
9322,0.9079,0.9607,0.8126,0.7077,0.9034
9323,0.9078,0.9606,0.8125,0.7075,0.9033
9324,0.9076,0.9604,0.8123,0.7071,0.9031
9325,0.9075,0.9603,0.8122,0.7070,0.9030
9326,0.9078,0.9607,0.8125,0.7073,0.9034
9327,0.9079,0.9607,0.8126,0.7074,0.9034
9328,0.9078,0.9606,0.8126,0.7077,0.9034
9329,0.9074,0.9602,0.8122,0.7075,0.9029
9330,0.9079,0.9602,0.8126,0.7078,0.9034
9331,0.9079,0.9602,0.8127,0.7076,0.9034
9332,0.9074,0.9597,0.8123,0.7076,0.9030
9333,0.9076,0.9598,0.8124,0.7074,0.9031
9334,0.9080,0.9602,0.8127,0.7074,0.9035
9335,0.9081,0.9604,0.8129,0.7076,0.9037
9336,0.9084,0.9607,0.8131,0.7075,0.9039
9337,0.9083,0.9606,0.8131,0.7075,0.9038
9338,0.9086,0.9609,0.8130,0.7074,0.9041
9339,0.9087,0.9610,0.8131,0.7075,0.9042
9340,0.9086,0.9609,0.8131,0.7075,0.9041
9341,0.9087,0.9610,0.8132,0.7076,0.9043
9342,0.9083,0.9606,0.8128,0.7076,0.9038
9343,0.9081,0.9603,0.8125,0.7073,0.9036
9344,0.9084,0.9606,0.8128,0.7075,0.9039
9345,0.9088,0.9611,0.8129,0.7076,0.9039
9346,0.9087,0.9610,0.8128,0.7075,0.9038
9347,0.9087,0.9610,0.8128,0.7076,0.9038
9348,0.9089,0.9612,0.8129,0.7074,0.9040
9349,0.9089,0.9612,0.8130,0.7075,0.9040
9350,0.9090,0.9613,0.8131,0.7076,0.9041
9351,0.9087,0.9609,0.8128,0.7074,0.9038
9352,0.9087,0.9609,0.8128,0.7073,0.9037
9353,0.9087,0.9609,0.8128,0.7073,0.9038
9354,0.9089,0.9612,0.8130,0.7076,0.9040
9355,0.9090,0.9612,0.8131,0.7076,0.9040
9356,0.9090,0.9612,0.8131,0.7077,0.9041
9357,0.9090,0.9611,0.8131,0.7078,0.9040
9358,0.9092,0.9609,0.8130,0.7077,0.9043
9359,0.9091,0.9608,0.8130,0.7074,0.9042
9360,0.9091,0.9607,0.8129,0.7071,0.9041
9361,0.9090,0.9606,0.8128,0.7074,0.9041
9362,0.9088,0.9604,0.8127,0.7076,0.9043
9363,0.9087,0.9603,0.8127,0.7076,0.9043
9364,0.9088,0.9604,0.8128,0.7076,0.9043
9365,0.9083,0.9598,0.8123,0.7074,0.9038
9366,0.9083,0.9599,0.8124,0.7074,0.9039
9367,0.9087,0.9603,0.8127,0.7077,0.9043
9368,0.9086,0.9602,0.8127,0.7077,0.9046
9369,0.9087,0.9602,0.8127,0.7077,0.9046
9370,0.9087,0.9602,0.8127,0.7075,0.9047
9371,0.9086,0.9601,0.8126,0.7072,0.9046
9372,0.9087,0.9602,0.8127,0.7073,0.9047
9373,0.9085,0.9600,0.8125,0.7069,0.9044
9374,0.9084,0.9599,0.8125,0.7073,0.9044
9375,0.9082,0.9597,0.8123,0.7071,0.9042
9376,0.9079,0.9593,0.8120,0.7071,0.9038
9377,0.9076,0.9590,0.8118,0.7070,0.9036
9378,0.9078,0.9592,0.8120,0.7072,0.9038
9379,0.9075,0.9590,0.8117,0.7070,0.9035
9380,0.9079,0.9588,0.8117,0.7073,0.9039
9381,0.9078,0.9587,0.8116,0.7073,0.9038
9382,0.9079,0.9589,0.8118,0.7074,0.9039
9383,0.9080,0.9589,0.8118,0.7075,0.9040
9384,0.9075,0.9584,0.8114,0.7074,0.9035
9385,0.9075,0.9585,0.8114,0.7075,0.9035
9386,0.9076,0.9586,0.8115,0.7075,0.9036
9387,0.9078,0.9588,0.8117,0.7077,0.9038
9388,0.9083,0.9593,0.8118,0.7078,0.9039
9389,0.9081,0.9591,0.8116,0.7076,0.9037
9390,0.9082,0.9591,0.8116,0.7077,0.9037
9391,0.9080,0.9590,0.8115,0.7076,0.9036
9392,0.9079,0.9593,0.8118,0.7075,0.9034
9393,0.9074,0.9588,0.8113,0.7072,0.9029
9394,0.9077,0.9591,0.8116,0.7075,0.9033
9395,0.9073,0.9587,0.8113,0.7075,0.9029
9396,0.9073,0.9587,0.8113,0.7075,0.9029
9397,0.9075,0.9589,0.8114,0.7076,0.9030
9398,0.9078,0.9592,0.8117,0.7075,0.9033
9399,0.9073,0.9587,0.8113,0.7074,0.9029
9400,0.9072,0.9586,0.8112,0.7071,0.9027
9401,0.9074,0.9588,0.8113,0.7072,0.9029
9402,0.9074,0.9592,0.8114,0.7076,0.9029
9403,0.9074,0.9593,0.8114,0.7076,0.9030
9404,0.9075,0.9594,0.8115,0.7076,0.9031
9405,0.9073,0.9591,0.8113,0.7076,0.9028
9406,0.9074,0.9592,0.8114,0.7077,0.9029
9407,0.9070,0.9588,0.8110,0.7074,0.9025
9408,0.9070,0.9588,0.8114,0.7078,0.9030
9409,0.9074,0.9592,0.8114,0.7079,0.9034
9410,0.9072,0.9590,0.8112,0.7077,0.9032
9411,0.9072,0.9590,0.8113,0.7077,0.9032
9412,0.9074,0.9592,0.8114,0.7076,0.9034
9413,0.9076,0.9594,0.8116,0.7077,0.9036
9414,0.9079,0.9593,0.8115,0.7077,0.9035
9415,0.9075,0.9588,0.8111,0.7077,0.9030
9416,0.9079,0.9593,0.8116,0.7078,0.9035
9417,0.9080,0.9593,0.8116,0.7079,0.9035
9418,0.9080,0.9593,0.8116,0.7077,0.9035
9419,0.9079,0.9592,0.8116,0.7078,0.9035
9420,0.9081,0.9594,0.8117,0.7079,0.9036
9421,0.9082,0.9595,0.8119,0.7077,0.9037
9422,0.9079,0.9593,0.8116,0.7074,0.9035
9423,0.9077,0.9590,0.8114,0.7073,0.9033
9424,0.9077,0.9590,0.8114,0.7076,0.9032
9425,0.9077,0.9589,0.8114,0.7072,0.9032
9426,0.9078,0.9591,0.8116,0.7074,0.9034
9427,0.9079,0.9591,0.8116,0.7074,0.9034
9428,0.9078,0.9590,0.8116,0.7077,0.9033
9429,0.9081,0.9589,0.8115,0.7076,0.9036
9430,0.9076,0.9584,0.8111,0.7075,0.9032
9431,0.9073,0.9580,0.8108,0.7075,0.9028
9432,0.9076,0.9584,0.8111,0.7075,0.9032
9433,0.9072,0.9579,0.8107,0.7072,0.9027
9434,0.9068,0.9576,0.8104,0.7070,0.9024
9435,0.9072,0.9580,0.8107,0.7074,0.9028
9436,0.9073,0.9580,0.8108,0.7074,0.9029
9437,0.9076,0.9583,0.8110,0.7074,0.9031
9438,0.9076,0.9588,0.8111,0.7074,0.9036
9439,0.9079,0.9586,0.8114,0.7074,0.9039
9440,0.9075,0.9581,0.8111,0.7072,0.9035
9441,0.9072,0.9578,0.8108,0.7072,0.9032
9442,0.9073,0.9580,0.8110,0.7074,0.9034
9443,0.9078,0.9585,0.8114,0.7075,0.9034
9444,0.9079,0.9586,0.8115,0.7075,0.9035
9445,0.9079,0.9586,0.8114,0.7075,0.9034
9446,0.9075,0.9582,0.8111,0.7073,0.9031
9447,0.9076,0.9583,0.8112,0.7074,0.9032
9448,0.9076,0.9583,0.8112,0.7072,0.9032
9449,0.9078,0.9585,0.8114,0.7074,0.9034
9450,0.9077,0.9589,0.8117,0.7077,0.9038
9451,0.9077,0.9593,0.8117,0.7077,0.9037
9452,0.9078,0.9594,0.8118,0.7078,0.9038
9453,0.9077,0.9593,0.8118,0.7078,0.9042
9454,0.9075,0.9591,0.8116,0.7075,0.9040
9455,0.9075,0.9591,0.8116,0.7078,0.9040
9456,0.9076,0.9592,0.8117,0.7076,0.9041
9457,0.9079,0.9595,0.8120,0.7076,0.9044
9458,0.9075,0.9591,0.8117,0.7072,0.9040
9459,0.9079,0.9595,0.8120,0.7075,0.9043
9460,0.9079,0.9595,0.8120,0.7075,0.9044
9461,0.9078,0.9594,0.8119,0.7073,0.9043
9462,0.9081,0.9597,0.8121,0.7075,0.9045
9463,0.9077,0.9593,0.8118,0.7075,0.9042
9464,0.9078,0.9593,0.8119,0.7076,0.9042
9465,0.9078,0.9594,0.8119,0.7076,0.9043
9466,0.9080,0.9596,0.8121,0.7075,0.9045
9467,0.9079,0.9595,0.8120,0.7074,0.9044
9468,0.9080,0.9596,0.8121,0.7074,0.9044
9469,0.9077,0.9592,0.8118,0.7071,0.9041
9470,0.9080,0.9591,0.8121,0.7074,0.9045
9471,0.9076,0.9587,0.8117,0.7073,0.9041
9472,0.9078,0.9589,0.8119,0.7074,0.9042
9473,0.9075,0.9585,0.8116,0.7072,0.9039
9474,0.9078,0.9589,0.8119,0.7074,0.9043
9475,0.9079,0.9590,0.8120,0.7075,0.9044
9476,0.9077,0.9587,0.8118,0.7073,0.9041
9477,0.9081,0.9587,0.8118,0.7076,0.9041
9478,0.9081,0.9592,0.8119,0.7077,0.9041
9479,0.9078,0.9588,0.8115,0.7076,0.9038
9480,0.9078,0.9589,0.8116,0.7076,0.9038
9481,0.9076,0.9587,0.8114,0.7076,0.9037
9482,0.9077,0.9588,0.8115,0.7076,0.9038
9483,0.9078,0.9589,0.8116,0.7077,0.9038
9484,0.9079,0.9589,0.8116,0.7077,0.9039
9485,0.9074,0.9584,0.8112,0.7076,0.9034
9486,0.9078,0.9588,0.8115,0.7076,0.9038
9487,0.9077,0.9587,0.8115,0.7076,0.9037
9488,0.9080,0.9590,0.8118,0.7076,0.9040
9489,0.9076,0.9587,0.8115,0.7073,0.9036
9490,0.9079,0.9589,0.8117,0.7074,0.9039
9491,0.9079,0.9589,0.8117,0.7075,0.9039
9492,0.9083,0.9589,0.8117,0.7078,0.9043
9493,0.9083,0.9588,0.8117,0.7078,0.9043
9494,0.9082,0.9592,0.8121,0.7078,0.9047
9495,0.9081,0.9591,0.8121,0.7079,0.9046
9496,0.9083,0.9593,0.8122,0.7080,0.9048
9497,0.9082,0.9591,0.8121,0.7080,0.9046
9498,0.9083,0.9593,0.8122,0.7078,0.9048
9499,0.9083,0.9593,0.8122,0.7079,0.9048
9500,0.9086,0.9595,0.8125,0.7078,0.9050
9501,0.9086,0.9596,0.8125,0.7079,0.9051
9502,0.9082,0.9591,0.8121,0.7077,0.9046
9503,0.9078,0.9587,0.8118,0.7074,0.9043
9504,0.9077,0.9586,0.8117,0.7074,0.9042
9505,0.9073,0.9582,0.8114,0.7072,0.9038
9506,0.9074,0.9584,0.8115,0.7073,0.9039
9507,0.9077,0.9587,0.8117,0.7076,0.9042
9508,0.9081,0.9590,0.8120,0.7078,0.9045
9509,0.9076,0.9585,0.8116,0.7075,0.9041
9510,0.9074,0.9583,0.8115,0.7073,0.9039
9511,0.9075,0.9584,0.8115,0.7074,0.9040
9512,0.9072,0.9581,0.8113,0.7071,0.9037
9513,0.9074,0.9583,0.8114,0.7073,0.9039
9514,0.9072,0.9581,0.8113,0.7071,0.9037
9515,0.9072,0.9581,0.8113,0.7071,0.9037
9516,0.9077,0.9586,0.8117,0.7075,0.9041
9517,0.9076,0.9585,0.8116,0.7074,0.9040
9518,0.9073,0.9582,0.8114,0.7074,0.9038
9519,0.9074,0.9583,0.8114,0.7075,0.9039
9520,0.9077,0.9586,0.8117,0.7077,0.9041
9521,0.9077,0.9587,0.8117,0.7078,0.9042
9522,0.9080,0.9589,0.8119,0.7077,0.9044
9523,0.9080,0.9594,0.8120,0.7077,0.9049
9524,0.9078,0.9592,0.8118,0.7074,0.9047
9525,0.9080,0.9595,0.8120,0.7076,0.9050
9526,0.9083,0.9597,0.8123,0.7078,0.9052
9527,0.9078,0.9592,0.8118,0.7075,0.9047
9528,0.9079,0.9593,0.8119,0.7075,0.9048
9529,0.9082,0.9596,0.8122,0.7077,0.9051
9530,0.9080,0.9594,0.8120,0.7074,0.9049
9531,0.9079,0.9598,0.8119,0.7077,0.9052
9532,0.9076,0.9594,0.8117,0.7073,0.9049
9533,0.9075,0.9598,0.8120,0.7076,0.9053
9534,0.9078,0.9602,0.8119,0.7076,0.9056
9535,0.9074,0.9597,0.8116,0.7073,0.9052
9536,0.9078,0.9601,0.8119,0.7076,0.9056
9537,0.9075,0.9598,0.8116,0.7072,0.9053
9538,0.9076,0.9599,0.8117,0.7073,0.9054
9539,0.9078,0.9601,0.8119,0.7075,0.9056
9540,0.9081,0.9604,0.8122,0.7074,0.9059
9541,0.9077,0.9600,0.8118,0.7071,0.9055
9542,0.9079,0.9603,0.8120,0.7072,0.9057
9543,0.9079,0.9607,0.8121,0.7073,0.9057
9544,0.9079,0.9607,0.8120,0.7071,0.9057
9545,0.9082,0.9610,0.8123,0.7073,0.9060
9546,0.9083,0.9611,0.8124,0.7074,0.9061
9547,0.9080,0.9608,0.8121,0.7073,0.9058
9548,0.9079,0.9606,0.8124,0.7073,0.9061
9549,0.9079,0.9606,0.8125,0.7073,0.9061
9550,0.9081,0.9608,0.8126,0.7075,0.9063
9551,0.9076,0.9603,0.8122,0.7074,0.9058
9552,0.9080,0.9608,0.8126,0.7074,0.9062
9553,0.9082,0.9610,0.8127,0.7076,0.9064
9554,0.9083,0.9611,0.8129,0.7074,0.9066
9555,0.9082,0.9614,0.8128,0.7074,0.9064
9556,0.9084,0.9612,0.8127,0.7073,0.9067
9557,0.9084,0.9612,0.8127,0.7074,0.9067
9558,0.9086,0.9613,0.8128,0.7075,0.9068
9559,0.9084,0.9611,0.8127,0.7074,0.9071
9560,0.9086,0.9613,0.8129,0.7073,0.9073
9561,0.9088,0.9615,0.8130,0.7074,0.9074
9562,0.9090,0.9613,0.8129,0.7074,0.9077
9563,0.9093,0.9610,0.8128,0.7073,0.9079
9564,0.9094,0.9612,0.8129,0.7071,0.9081
9565,0.9093,0.9610,0.8128,0.7071,0.9080
9566,0.9092,0.9609,0.8128,0.7071,0.9079
9567,0.9091,0.9608,0.8127,0.7070,0.9078
9568,0.9089,0.9606,0.8130,0.7069,0.9076
9569,0.9089,0.9605,0.8129,0.7069,0.9075
9570,0.9089,0.9605,0.8130,0.7070,0.9076
9571,0.9088,0.9603,0.8129,0.7070,0.9075
9572,0.9088,0.9604,0.8130,0.7071,0.9075
9573,0.9091,0.9601,0.8129,0.7071,0.9078
9574,0.9093,0.9604,0.8131,0.7072,0.9080
9575,0.9093,0.9604,0.8131,0.7073,0.9080
9576,0.9094,0.9605,0.8133,0.7072,0.9081
9577,0.9096,0.9607,0.8134,0.7073,0.9083
9578,0.9097,0.9608,0.8135,0.7071,0.9084
9579,0.9098,0.9608,0.8136,0.7072,0.9085
9580,0.9099,0.9610,0.8137,0.7073,0.9086
9581,0.9101,0.9612,0.8139,0.7072,0.9088
9582,0.9099,0.9610,0.8138,0.7072,0.9086
9583,0.9096,0.9607,0.8135,0.7070,0.9083
9584,0.9098,0.9609,0.8137,0.7071,0.9085
9585,0.9099,0.9609,0.8137,0.7071,0.9086
9586,0.9097,0.9612,0.8140,0.7071,0.9089
9587,0.9097,0.9612,0.8140,0.7072,0.9089
9588,0.9099,0.9614,0.8142,0.7073,0.9090
9589,0.9099,0.9613,0.8142,0.7074,0.9090
9590,0.9101,0.9615,0.8144,0.7073,0.9092
9591,0.9099,0.9614,0.8143,0.7072,0.9091
9592,0.9099,0.9614,0.8143,0.7072,0.9091
9593,0.9099,0.9613,0.8143,0.7071,0.9090
9594,0.9098,0.9613,0.8143,0.7071,0.9090
9595,0.9098,0.9612,0.8143,0.7072,0.9090
9596,0.9096,0.9610,0.8141,0.7068,0.9088
9597,0.9092,0.9605,0.8137,0.7065,0.9083
9598,0.9091,0.9604,0.8136,0.7063,0.9082
9599,0.9095,0.9609,0.8140,0.7067,0.9087
9600,0.9096,0.9610,0.8141,0.7067,0.9087
9601,0.9092,0.9605,0.8137,0.7066,0.9083
9602,0.9095,0.9609,0.8140,0.7068,0.9086
9603,0.9097,0.9611,0.8142,0.7070,0.9088
9604,0.9098,0.9612,0.8143,0.7071,0.9090
9605,0.9096,0.9610,0.8141,0.7069,0.9088
9606,0.9096,0.9609,0.8140,0.7067,0.9087
9607,0.9098,0.9612,0.8139,0.7069,0.9089
9608,0.9094,0.9607,0.8135,0.7069,0.9085
9609,0.9095,0.9609,0.8137,0.7070,0.9087
9610,0.9098,0.9612,0.8139,0.7069,0.9089
9611,0.9099,0.9613,0.8140,0.7070,0.9090
9612,0.9094,0.9608,0.8136,0.7070,0.9085
9613,0.9090,0.9603,0.8132,0.7067,0.9081
9614,0.9086,0.9599,0.8128,0.7065,0.9077
9615,0.9082,0.9594,0.8124,0.7064,0.9073
9616,0.9082,0.9595,0.8125,0.7065,0.9074
9617,0.9083,0.9596,0.8125,0.7065,0.9074
9618,0.9084,0.9597,0.8126,0.7066,0.9075
9619,0.9080,0.9592,0.8123,0.7064,0.9071
9620,0.9083,0.9596,0.8126,0.7067,0.9074
9621,0.9084,0.9597,0.8127,0.7068,0.9075
9622,0.9084,0.9597,0.8127,0.7068,0.9076
9623,0.9088,0.9601,0.8130,0.7068,0.9079
9624,0.9091,0.9605,0.8133,0.7068,0.9083
9625,0.9093,0.9607,0.8135,0.7070,0.9085
9626,0.9094,0.9607,0.8135,0.7070,0.9085
9627,0.9098,0.9612,0.8136,0.7071,0.9089
9628,0.9098,0.9617,0.8136,0.7072,0.9094
9629,0.9098,0.9617,0.8137,0.7073,0.9099
9630,0.9100,0.9618,0.8138,0.7071,0.9100
9631,0.9102,0.9620,0.8140,0.7072,0.9102
9632,0.9104,0.9622,0.8142,0.7071,0.9104
9633,0.9106,0.9624,0.8143,0.7073,0.9106
9634,0.9109,0.9623,0.8143,0.7073,0.9105
9635,0.9110,0.9624,0.8144,0.7074,0.9106
9636,0.9110,0.9624,0.8144,0.7074,0.9106
9637,0.9110,0.9624,0.8144,0.7071,0.9106
9638,0.9106,0.9619,0.8140,0.7070,0.9102
9639,0.9104,0.9618,0.8138,0.7069,0.9100
9640,0.9107,0.9621,0.8141,0.7069,0.9103
9641,0.9105,0.9619,0.8139,0.7067,0.9101
9642,0.9101,0.9615,0.8136,0.7066,0.9097
9643,0.9101,0.9614,0.8135,0.7066,0.9097
9644,0.9101,0.9615,0.8136,0.7066,0.9097
9645,0.9103,0.9616,0.8137,0.7067,0.9099
9646,0.9105,0.9619,0.8139,0.7069,0.9101
9647,0.9109,0.9623,0.8139,0.7072,0.9101
9648,0.9110,0.9623,0.8140,0.7073,0.9101
9649,0.9112,0.9626,0.8142,0.7075,0.9103
9650,0.9108,0.9622,0.8139,0.7073,0.9099
9651,0.9109,0.9622,0.8139,0.7073,0.9100
9652,0.9109,0.9622,0.8143,0.7077,0.9105
9653,0.9112,0.9626,0.8143,0.7077,0.9104
9654,0.9108,0.9622,0.8139,0.7074,0.9100
9655,0.9112,0.9626,0.8143,0.7077,0.9103
9656,0.9112,0.9625,0.8143,0.7078,0.9104
9657,0.9115,0.9628,0.8145,0.7077,0.9106
9658,0.9111,0.9624,0.8142,0.7073,0.9102
9659,0.9114,0.9627,0.8145,0.7076,0.9105
9660,0.9114,0.9627,0.8145,0.7077,0.9106
9661,0.9115,0.9628,0.8146,0.7077,0.9107
9662,0.9114,0.9627,0.8146,0.7077,0.9105
9663,0.9110,0.9622,0.8142,0.7073,0.9101
9664,0.9112,0.9625,0.8144,0.7075,0.9103
9665,0.9113,0.9626,0.8145,0.7076,0.9105
9666,0.9111,0.9623,0.8143,0.7074,0.9102
9667,0.9114,0.9627,0.8142,0.7077,0.9106
9668,0.9113,0.9625,0.8145,0.7076,0.9109
9669,0.9110,0.9622,0.8142,0.7074,0.9105
9670,0.9108,0.9620,0.8141,0.7072,0.9104
9671,0.9109,0.9621,0.8142,0.7072,0.9105
9672,0.9108,0.9621,0.8142,0.7075,0.9104
9673,0.9108,0.9620,0.8142,0.7079,0.9104
9674,0.9110,0.9622,0.8143,0.7077,0.9106
9675,0.9112,0.9624,0.8145,0.7079,0.9108
9676,0.9110,0.9627,0.8144,0.7078,0.9106
9677,0.9109,0.9625,0.8143,0.7078,0.9105
9678,0.9108,0.9624,0.8143,0.7078,0.9104
9679,0.9106,0.9622,0.8141,0.7076,0.9102
9680,0.9101,0.9617,0.8137,0.7074,0.9097
9681,0.9102,0.9618,0.8138,0.7074,0.9098
9682,0.9105,0.9621,0.8141,0.7077,0.9101
9683,0.9102,0.9618,0.8138,0.7077,0.9098
9684,0.9104,0.9620,0.8139,0.7076,0.9100
9685,0.9104,0.9619,0.8139,0.7076,0.9099
9686,0.9105,0.9620,0.8141,0.7077,0.9101
9687,0.9108,0.9619,0.8140,0.7077,0.9104
9688,0.9111,0.9616,0.8142,0.7076,0.9102
9689,0.9107,0.9613,0.8139,0.7073,0.9098
9690,0.9106,0.9611,0.8138,0.7070,0.9097
9691,0.9107,0.9612,0.8138,0.7070,0.9098
9692,0.9105,0.9611,0.8137,0.7067,0.9096
9693,0.9104,0.9609,0.8136,0.7064,0.9095
9694,0.9107,0.9612,0.8139,0.7066,0.9098
9695,0.9109,0.9615,0.8141,0.7068,0.9100
9696,0.9108,0.9614,0.8140,0.7071,0.9100
9697,0.9104,0.9609,0.8137,0.7069,0.9095
9698,0.9107,0.9612,0.8139,0.7071,0.9098
9699,0.9106,0.9611,0.8142,0.7071,0.9097
9700,0.9108,0.9608,0.8144,0.7073,0.9099
9701,0.9108,0.9608,0.8144,0.7073,0.9099
9702,0.9106,0.9606,0.8142,0.7073,0.9097
9703,0.9105,0.9605,0.8142,0.7073,0.9097
9704,0.9106,0.9606,0.8143,0.7074,0.9098
9705,0.9105,0.9605,0.8143,0.7074,0.9097
9706,0.9108,0.9608,0.8145,0.7073,0.9095
9707,0.9107,0.9607,0.8144,0.7071,0.9094
9708,0.9103,0.9603,0.8141,0.7070,0.9090
9709,0.9106,0.9606,0.8143,0.7072,0.9093
9710,0.9106,0.9606,0.8143,0.7072,0.9093
9711,0.9103,0.9603,0.8141,0.7072,0.9091
9712,0.9100,0.9600,0.8138,0.7070,0.9087
9713,0.9099,0.9598,0.8137,0.7069,0.9086
9714,0.9102,0.9602,0.8140,0.7069,0.9089
9715,0.9103,0.9603,0.8140,0.7070,0.9090
9716,0.9102,0.9601,0.8139,0.7069,0.9089
9717,0.9098,0.9597,0.8136,0.7067,0.9085
9718,0.9096,0.9595,0.8134,0.7065,0.9083
9719,0.9098,0.9598,0.8136,0.7067,0.9085
9720,0.9096,0.9596,0.8135,0.7064,0.9084
9721,0.9098,0.9597,0.8136,0.7065,0.9085
9722,0.9094,0.9593,0.8132,0.7062,0.9081
9723,0.9093,0.9592,0.8131,0.7060,0.9080
9724,0.9095,0.9595,0.8134,0.7062,0.9083
9725,0.9096,0.9595,0.8134,0.7063,0.9083
9726,0.9092,0.9591,0.8131,0.7062,0.9079
9727,0.9095,0.9594,0.8133,0.7064,0.9082
9728,0.9093,0.9593,0.8132,0.7062,0.9081
9729,0.9098,0.9597,0.8132,0.7065,0.9081
9730,0.9093,0.9593,0.8128,0.7065,0.9076
9731,0.9098,0.9597,0.8132,0.7068,0.9080
9732,0.9097,0.9597,0.8132,0.7066,0.9080
9733,0.9096,0.9600,0.8135,0.7069,0.9083
9734,0.9097,0.9601,0.8136,0.7069,0.9084
9735,0.9099,0.9603,0.8137,0.7071,0.9086
9736,0.9101,0.9601,0.8139,0.7070,0.9088
9737,0.9101,0.9600,0.8140,0.7070,0.9088
9738,0.9100,0.9598,0.8142,0.7070,0.9087
9739,0.9102,0.9601,0.8144,0.7072,0.9089
9740,0.9102,0.9600,0.8145,0.7072,0.9089
9741,0.9101,0.9600,0.8144,0.7073,0.9088
9742,0.9102,0.9600,0.8145,0.7073,0.9089
9743,0.9102,0.9600,0.8145,0.7074,0.9089
9744,0.9101,0.9599,0.8145,0.7072,0.9088
9745,0.9102,0.9600,0.8145,0.7072,0.9089
9746,0.9101,0.9599,0.8145,0.7075,0.9088
9747,0.9101,0.9598,0.8145,0.7075,0.9088
9748,0.9099,0.9597,0.8144,0.7075,0.9087
9749,0.9101,0.9598,0.8146,0.7074,0.9088
9750,0.9100,0.9597,0.8146,0.7074,0.9088
9751,0.9099,0.9596,0.8145,0.7073,0.9087
9752,0.9100,0.9597,0.8146,0.7074,0.9087
9753,0.9101,0.9597,0.8146,0.7075,0.9088
9754,0.9099,0.9595,0.8145,0.7074,0.9086
9755,0.9099,0.9595,0.8146,0.7075,0.9086
9756,0.9099,0.9595,0.8146,0.7076,0.9086
9757,0.9098,0.9594,0.8146,0.7075,0.9086
9758,0.9097,0.9593,0.8145,0.7071,0.9085
9759,0.9099,0.9595,0.8146,0.7073,0.9087
9760,0.9100,0.9596,0.8147,0.7074,0.9087
9761,0.9098,0.9594,0.8146,0.7071,0.9086
9762,0.9101,0.9597,0.8144,0.7072,0.9084
9763,0.9098,0.9594,0.8142,0.7072,0.9081
9764,0.9099,0.9595,0.8142,0.7073,0.9082
9765,0.9099,0.9594,0.8146,0.7076,0.9081
9766,0.9099,0.9595,0.8146,0.7076,0.9082
9767,0.9100,0.9596,0.8147,0.7077,0.9083
9768,0.9100,0.9596,0.8148,0.7078,0.9083
9769,0.9096,0.9591,0.8145,0.7076,0.9079
9770,0.9095,0.9590,0.8144,0.7073,0.9078
9771,0.9100,0.9595,0.8149,0.7077,0.9083
9772,0.9095,0.9590,0.8144,0.7075,0.9078
9773,0.9094,0.9589,0.8143,0.7075,0.9077
9774,0.9098,0.9593,0.8147,0.7076,0.9081
9775,0.9098,0.9592,0.8147,0.7076,0.9085
9776,0.9095,0.9589,0.8144,0.7073,0.9082
9777,0.9093,0.9587,0.8143,0.7072,0.9080
9778,0.9092,0.9586,0.8142,0.7069,0.9079
9779,0.9093,0.9587,0.8142,0.7070,0.9080
9780,0.9096,0.9590,0.8145,0.7072,0.9078
9781,0.9098,0.9592,0.8147,0.7074,0.9081
9782,0.9098,0.9592,0.8148,0.7077,0.9081
9783,0.9098,0.9592,0.8148,0.7078,0.9081
9784,0.9094,0.9588,0.8144,0.7078,0.9077
9785,0.9095,0.9589,0.8146,0.7079,0.9078
9786,0.9099,0.9593,0.8146,0.7080,0.9082
9787,0.9099,0.9593,0.8145,0.7077,0.9082
9788,0.9097,0.9591,0.8143,0.7075,0.9079
9789,0.9097,0.9591,0.8143,0.7075,0.9080
9790,0.9100,0.9589,0.8146,0.7078,0.9079
9791,0.9099,0.9589,0.8146,0.7081,0.9078
9792,0.9101,0.9591,0.8148,0.7080,0.9080
9793,0.9103,0.9592,0.8149,0.7081,0.9081
9794,0.9103,0.9592,0.8149,0.7081,0.9081
9795,0.9104,0.9593,0.8150,0.7081,0.9082
9796,0.9100,0.9590,0.8147,0.7080,0.9079
9797,0.9099,0.9588,0.8145,0.7076,0.9077
9798,0.9100,0.9590,0.8147,0.7078,0.9079
9799,0.9101,0.9590,0.8148,0.7078,0.9080
9800,0.9102,0.9591,0.8148,0.7078,0.9080
